Date,SKU,Product_Category,Brand,Region,Sales_Amount,Units_Sold,Promotion_Applied,Holiday_Season,Sub_Category
2025-07-17 07:28:16.174342,SKU_8,Electronics,Brand_C,NA,1448.25,26,No,No,Cameras
2025-07-17 07:28:16.174567,SKU_5,Electronics,Brand_B,NA,1753.37,18,No,No,Cameras
2025-07-17 07:28:16.174779,SKU_5,Electronics,Brand_B,NA,1568.35,19,Yes,Yes,Cameras
2025-07-17 07:28:16.174994,SKU_20,Furniture,Brand_D,APAC,1627.33,18,No,No,Chairs
2025-07-17 07:28:16.175239,SKU_17,Electronics,Brand_A,APAC,2098.3,17,No,No,Cameras
2025-07-17 07:28:16.175460,SKU_9,Furniture,Brand_D,APAC,1377.45,16,No,Yes,Chairs
2025-07-17 07:28:16.175666,SKU_2,Furniture,Brand_B,APAC,1375.37,15,No,No,Sofas
2025-07-17 07:28:16.175891,SKU_1,Furniture,Brand_C,EU,1826.19,23,No,Yes,Chairs
2025-07-17 07:28:16.176124,SKU_11,Electronics,Brand_D,APAC,1475.85,28,No,No,Laptops
2025-07-18 07:28:16.171619,SKU_15,Electronics,Brand_A,APAC,1418.22,10,No,No,Laptops
2025-07-18 07:28:16.171861,SKU_1,Furniture,Brand_D,EU,1786.13,22,Yes,No,Chairs
2025-07-18 07:28:16.172106,SKU_7,Electronics,Brand_D,NA,1577.57,18,Yes,No,Cameras
2025-07-18 07:28:16.172475,SKU_19,Furniture,Brand_D,APAC,1454.62,10,Yes,Yes,Tables
2025-07-18 07:28:16.172673,SKU_15,Electronics,Brand_C,APAC,1397.49,22,No,No,Cameras
2025-07-18 07:28:16.172897,SKU_6,Electronics,Brand_A,NA,1247.08,18,Yes,No,Laptops
2025-07-18 07:28:16.173163,SKU_20,Electronics,Brand_A,APAC,1035.59,28,No,No,Laptops
2025-07-18 07:28:16.173390,SKU_10,Furniture,Brand_B,NA,1833.45,18,No,No,Sofas
2025-07-18 07:28:16.173593,SKU_12,Electronics,Brand_B,NA,1372.74,19,No,No,Smartphones
2025-07-18 07:28:16.173800,SKU_13,Electronics,Brand_D,NA,988.91,16,No,No,Laptops
2025-07-18 07:28:16.174039,SKU_15,Furniture,Brand_B,APAC,2034.98,14,Yes,No,Chairs
2025-07-18 07:28:16.174340,SKU_19,Electronics,Brand_A,NA,1526.0,18,No,No,Laptops
2025-07-18 07:28:16.174565,SKU_17,Furniture,Brand_D,APAC,1506.71,19,Yes,No,Tables
2025-07-18 07:28:16.174778,SKU_13,Electronics,Brand_B,EU,1023.79,29,Yes,No,Cameras
2025-07-18 07:28:16.174991,SKU_2,Furniture,Brand_C,NA,1674.32,23,No,No,Sofas
2025-07-18 07:28:16.175237,SKU_18,Furniture,Brand_B,APAC,1340.67,18,No,No,Tables
2025-07-18 07:28:16.175459,SKU_11,Electronics,Brand_C,NA,1341.35,14,Yes,No,Smartphones
2025-07-18 07:28:16.175664,SKU_5,Furniture,Brand_B,APAC,1624.14,17,Yes,Yes,Chairs
2025-07-18 07:28:16.175889,SKU_4,Furniture,Brand_A,APAC,1536.22,20,No,No,Sofas
2025-07-18 07:28:16.176121,SKU_2,Electronics,Brand_B,EU,1208.36,19,Yes,No,Cameras
2025-07-19 07:28:16.171617,SKU_16,Electronics,Brand_C,NA,1072.71,15,Yes,No,Cameras
2025-07-19 07:28:16.171851,SKU_7,Electronics,Brand_C,APAC,1549.61,20,No,No,Smartphones
2025-07-19 07:28:16.172102,SKU_8,Electronics,Brand_B,EU,1523.58,14,No,No,Laptops
2025-07-19 07:28:16.172474,SKU_8,Furniture,Brand_D,APAC,2281.81,18,No,No,Tables
2025-07-19 07:28:16.172671,SKU_2,Furniture,Brand_C,APAC,825.63,9,No,No,Chairs
2025-07-19 07:28:16.172893,SKU_15,Electronics,Brand_A,EU,1544.17,21,Yes,No,Smartphones
2025-07-19 07:28:16.173159,SKU_5,Electronics,Brand_B,NA,1013.09,21,No,No,Smartphones
2025-07-19 07:28:16.173387,SKU_19,Electronics,Brand_C,EU,680.8207845194978,9,No,No,Smartphones
2025-07-19 07:28:16.173590,SKU_10,Electronics,Brand_B,NA,1371.71,11,No,No,Smartphones
2025-07-19 07:28:16.173798,SKU_9,Furniture,Brand_B,APAC,1662.6,23,No,Yes,Chairs
2025-07-19 07:28:16.174035,SKU_20,Furniture,Brand_D,APAC,1670.99,15,No,No,Sofas
2025-07-19 07:28:16.174338,SKU_8,Furniture,Brand_B,EU,1909.44,12,Yes,No,Sofas
2025-07-19 07:28:16.174563,SKU_5,Furniture,Brand_B,EU,1573.97,13,No,No,Tables
2025-07-19 07:28:16.174776,SKU_19,Furniture,Brand_B,EU,1795.57,20,No,Yes,Chairs
2025-07-19 07:28:16.174989,SKU_13,Electronics,Brand_A,APAC,1912.71,18,No,No,Smartphones
2025-07-19 07:28:16.175233,SKU_14,Electronics,Brand_B,NA,1577.41,14,Yes,No,Smartphones
2025-07-19 07:28:16.175457,SKU_8,Furniture,Brand_A,EU,1852.35,21,Yes,Yes,Chairs
2025-07-19 07:28:16.175663,SKU_16,Furniture,Brand_B,NA,1563.9,17,Yes,No,Chairs
2025-07-19 07:28:16.175887,SKU_5,Electronics,Brand_D,EU,1497.92,17,Yes,No,Laptops
2025-07-19 07:28:16.176109,SKU_1,Furniture,Brand_D,EU,1306.71,20,Yes,No,Chairs
2025-07-20 07:28:16.171615,SKU_19,Furniture,Brand_C,EU,1614.61,8,Yes,No,Sofas
2025-07-20 07:28:16.171847,SKU_19,Furniture,Brand_B,EU,1602.88,14,No,No,Tables
2025-07-20 07:28:16.172099,SKU_17,Furniture,Brand_D,APAC,1606.88,17,No,No,Sofas
2025-07-20 07:28:16.172472,SKU_10,Electronics,Brand_D,APAC,1842.05,20,No,No,Cameras
2025-07-20 07:28:16.172669,SKU_5,Furniture,Brand_B,EU,1772.14,17,Yes,No,Chairs
2025-07-20 07:28:16.172891,SKU_7,Furniture,Brand_C,APAC,1057.65,23,No,No,Chairs
2025-07-20 07:28:16.173156,SKU_16,Furniture,Brand_A,APAC,1063.36,9,No,No,Tables
2025-07-20 07:28:16.173383,SKU_3,Furniture,Brand_D,APAC,1537.02,16,No,No,Sofas
2025-07-20 07:28:16.173589,SKU_12,Furniture,Brand_D,APAC,1207.13,14,Yes,No,Sofas
2025-07-20 07:28:16.173796,SKU_14,Electronics,Brand_A,NA,1471.25,18,Yes,Yes,Laptops
2025-07-20 07:28:16.174031,SKU_20,Electronics,Brand_D,NA,1226.61,21,No,No,Cameras
2025-07-20 07:28:16.174336,SKU_1,Electronics,Brand_A,APAC,1528.97,17,No,No,Smartphones
2025-07-20 07:28:16.174561,SKU_7,Furniture,Brand_A,NA,1194.39,21,Yes,Yes,Chairs
2025-07-20 07:28:16.174774,SKU_18,Furniture,Brand_C,EU,1620.54,17,Yes,No,Chairs
2025-07-20 07:28:16.174987,SKU_4,Electronics,Brand_A,NA,1179.06,27,Yes,No,Smartphones
2025-07-20 07:28:16.175229,SKU_16,Electronics,Brand_A,EU,764.1930630379696,11,No,No,Cameras
2025-07-20 07:28:16.175455,SKU_11,Furniture,Brand_A,NA,993.95,19,No,Yes,Sofas
2025-07-20 07:28:16.175661,SKU_18,Furniture,Brand_A,NA,1160.89,24,No,No,Sofas
2025-07-20 07:28:16.175885,SKU_16,Electronics,Brand_D,EU,1711.74,18,No,Yes,Laptops
2025-07-20 07:28:16.176105,SKU_7,Furniture,Brand_A,EU,1884.62,22,No,No,Sofas
2025-07-21 07:28:16.171613,SKU_3,Furniture,Brand_D,APAC,1773.42,11,Yes,No,Tables
2025-07-21 07:28:16.171844,SKU_5,Electronics,Brand_B,NA,1727.35,16,Yes,Yes,Cameras
2025-07-21 07:28:16.172096,SKU_18,Furniture,Brand_B,EU,1944.48,12,No,Yes,Tables
2025-07-21 07:28:16.172470,SKU_17,Furniture,Brand_A,APAC,1789.68,22,Yes,No,Chairs
2025-07-21 07:28:16.172667,SKU_1,Furniture,Brand_C,EU,1040.75,16,No,No,Tables
2025-07-21 07:28:16.172889,SKU_16,Electronics,Brand_C,APAC,1785.99,18,Yes,No,Cameras
2025-07-21 07:28:16.173152,SKU_15,Furniture,Brand_D,APAC,1781.25,17,No,No,Sofas
2025-07-21 07:28:16.173380,SKU_13,Furniture,Brand_D,EU,938.09,20,Yes,No,Tables
2025-07-21 07:28:16.173587,SKU_7,Electronics,Brand_B,EU,1298.02,20,No,No,Smartphones
2025-07-21 07:28:16.173794,SKU_3,Furniture,Brand_D,NA,1973.71,16,No,No,Sofas
2025-07-21 07:28:16.174028,SKU_13,Furniture,Brand_C,NA,1461.13,11,No,No,Chairs
2025-07-21 07:28:16.174334,SKU_16,Furniture,Brand_B,APAC,1157.77,22,Yes,No,Chairs
2025-07-21 07:28:16.174560,SKU_1,Electronics,Brand_A,EU,1759.08,13,No,No,Cameras
2025-07-21 07:28:16.174772,SKU_1,Electronics,Brand_D,NA,1417.34,28,Yes,No,Cameras
2025-07-21 07:28:16.174985,SKU_16,Furniture,Brand_A,APAC,1384.1,22,Yes,Yes,Tables
2025-07-21 07:28:16.175226,SKU_2,Electronics,Brand_D,NA,1762.1,23,Yes,No,Smartphones
2025-07-21 07:28:16.175453,SKU_18,Electronics,Brand_C,APAC,1621.14,14,No,Yes,Cameras
2025-07-21 07:28:16.175659,SKU_18,Electronics,Brand_D,NA,1464.58,18,No,Yes,Smartphones
2025-07-21 07:28:16.175883,SKU_5,Electronics,Brand_C,EU,1599.28,23,Yes,No,Laptops
2025-07-21 07:28:16.176101,SKU_5,Electronics,Brand_C,APAC,1447.54,22,Yes,No,Cameras
2025-07-22 07:28:16.171611,SKU_8,Electronics,Brand_A,APAC,1774.17,14,Yes,Yes,Laptops
2025-07-22 07:28:16.171840,SKU_9,Electronics,Brand_D,NA,1074.82,18,No,Yes,Laptops
2025-07-22 07:28:16.172092,SKU_14,Electronics,Brand_A,NA,1442.25,23,No,No,Smartphones
2025-07-22 07:28:16.172468,SKU_13,Electronics,Brand_C,NA,1375.95,18,No,Yes,Smartphones
2025-07-22 07:28:16.172665,SKU_18,Furniture,Brand_C,EU,1591.69,20,No,No,Tables
2025-07-22 07:28:16.172887,SKU_4,Electronics,Brand_C,NA,1161.99,17,No,No,Laptops
2025-07-22 07:28:16.173149,SKU_18,Electronics,Brand_C,NA,1949.95,18,Yes,No,Cameras
2025-07-22 07:28:16.173377,SKU_20,Furniture,Brand_B,EU,1277.46,15,Yes,No,Sofas
2025-07-22 07:28:16.173585,SKU_15,Furniture,Brand_C,NA,1817.63,14,No,No,Tables
2025-07-22 07:28:16.173793,SKU_7,Furniture,Brand_D,EU,1681.55,22,No,No,Tables
2025-07-22 07:28:16.174024,SKU_13,Furniture,Brand_C,EU,1564.42,21,No,No,Sofas
2025-07-22 07:28:16.174332,SKU_2,Electronics,Brand_B,NA,1573.93,20,No,No,Laptops
2025-07-22 07:28:16.174558,SKU_9,Electronics,Brand_D,EU,392.20694031632155,10,No,No,Cameras
2025-07-22 07:28:16.174770,SKU_5,Electronics,Brand_B,NA,1348.75,19,No,No,Laptops
2025-07-22 07:28:16.174984,SKU_1,Furniture,Brand_B,EU,2475.27,14,No,No,Tables
2025-07-22 07:28:16.175222,SKU_19,Electronics,Brand_D,APAC,1563.92,16,Yes,No,Smartphones
2025-07-22 07:28:16.175451,SKU_20,Electronics,Brand_B,NA,1623.23,16,Yes,No,Smartphones
2025-07-22 07:28:16.175657,SKU_19,Furniture,Brand_C,APAC,924.55,18,No,Yes,Chairs
2025-07-22 07:28:16.175881,SKU_13,Furniture,Brand_A,APAC,1427.0,25,Yes,No,Tables
2025-07-22 07:28:16.176098,SKU_6,Furniture,Brand_A,APAC,1393.0,23,Yes,Yes,Chairs
2025-07-23 07:28:16.171609,SKU_10,Furniture,Brand_A,APAC,1277.84,21,No,No,Tables
2025-07-23 07:28:16.171837,SKU_11,Furniture,Brand_D,NA,1672.35,20,Yes,No,Tables
2025-07-23 07:28:16.172089,SKU_16,Electronics,Brand_D,EU,1371.92,15,No,No,Smartphones
2025-07-23 07:28:16.172466,SKU_1,Furniture,Brand_D,NA,1282.59,16,No,No,Chairs
2025-07-23 07:28:16.172663,SKU_19,Furniture,Brand_A,NA,1058.91,14,No,No,Tables
2025-07-23 07:28:16.172885,SKU_5,Electronics,Brand_A,EU,1168.25,18,No,No,Laptops
2025-07-23 07:28:16.173147,SKU_6,Electronics,Brand_D,APAC,1205.01,24,Yes,Yes,Smartphones
2025-07-23 07:28:16.173375,SKU_6,Electronics,Brand_A,EU,1397.27,17,Yes,Yes,Smartphones
2025-07-23 07:28:16.173583,SKU_5,Furniture,Brand_B,APAC,1351.55,10,No,Yes,Sofas
2025-07-23 07:28:16.173791,SKU_6,Furniture,Brand_B,NA,1311.96,24,Yes,No,Chairs
2025-07-23 07:28:16.174021,SKU_13,Electronics,Brand_A,EU,994.87,12,No,No,Cameras
2025-07-23 07:28:16.174330,SKU_1,Electronics,Brand_D,EU,1198.31,15,No,No,Laptops
2025-07-23 07:28:16.174556,SKU_1,Furniture,Brand_C,APAC,1538.34,15,Yes,No,Chairs
2025-07-23 07:28:16.174768,SKU_14,Electronics,Brand_C,EU,1937.72,27,Yes,No,Smartphones
2025-07-23 07:28:16.174982,SKU_8,Electronics,Brand_A,NA,1980.19,11,Yes,No,Smartphones
2025-07-23 07:28:16.175219,SKU_9,Electronics,Brand_C,EU,2099.92,12,Yes,No,Cameras
2025-07-23 07:28:16.175449,SKU_10,Electronics,Brand_D,EU,660.9681282075188,3,Yes,Yes,Laptops
2025-07-23 07:28:16.175655,SKU_6,Furniture,Brand_B,NA,1483.36,20,No,No,Tables
2025-07-23 07:28:16.175879,SKU_9,Furniture,Brand_B,APAC,1690.24,18,No,Yes,Tables
2025-07-23 07:28:16.176095,SKU_18,Furniture,Brand_D,EU,1392.56,17,Yes,Yes,Tables
2025-07-24 07:28:16.171607,SKU_15,Electronics,Brand_C,APAC,1740.83,19,No,No,Smartphones
2025-07-24 07:28:16.171834,SKU_4,Furniture,Brand_A,EU,1451.76,19,Yes,No,Chairs
2025-07-24 07:28:16.172085,SKU_2,Furniture,Brand_B,NA,1583.06,14,Yes,No,Sofas
2025-07-24 07:28:16.172464,SKU_6,Electronics,Brand_C,APAC,1281.24,18,No,No,Laptops
2025-07-24 07:28:16.172661,SKU_17,Electronics,Brand_C,EU,1789.36,18,No,Yes,Laptops
2025-07-24 07:28:16.172882,SKU_7,Furniture,Brand_B,APAC,1204.48,13,No,No,Sofas
2025-07-24 07:28:16.173145,SKU_20,Electronics,Brand_B,EU,1309.16,17,No,No,Laptops
2025-07-24 07:28:16.173373,SKU_15,Electronics,Brand_A,NA,1399.16,20,No,No,Smartphones
2025-07-24 07:28:16.173581,SKU_2,Furniture,Brand_D,NA,1249.05,17,No,No,Sofas
2025-07-24 07:28:16.173789,SKU_12,Furniture,Brand_C,EU,1669.94,19,No,No,Sofas
2025-07-24 07:28:16.174017,SKU_10,Furniture,Brand_A,EU,1538.97,16,No,No,Sofas
2025-07-24 07:28:16.174328,SKU_17,Electronics,Brand_B,APAC,1207.17,19,Yes,No,Laptops
2025-07-24 07:28:16.174554,SKU_18,Electronics,Brand_D,EU,1343.59,23,No,Yes,Laptops
2025-07-24 07:28:16.174766,SKU_16,Electronics,Brand_D,APAC,1542.02,27,Yes,No,Laptops
2025-07-24 07:28:16.174980,SKU_10,Electronics,Brand_C,EU,1562.47,16,Yes,Yes,Cameras
2025-07-24 07:28:16.175215,SKU_8,Electronics,Brand_D,NA,1213.53,21,Yes,Yes,Smartphones
2025-07-24 07:28:16.175447,SKU_13,Electronics,Brand_B,APAC,1504.91,21,No,No,Cameras
2025-07-24 07:28:16.175653,SKU_16,Furniture,Brand_B,APAC,1686.96,13,Yes,No,Sofas
2025-07-24 07:28:16.175877,SKU_8,Furniture,Brand_B,NA,1409.0,15,No,No,Sofas
2025-07-24 07:28:16.176091,SKU_12,Electronics,Brand_A,APAC,1192.28,14,No,No,Laptops
2025-07-25 07:28:16.171605,SKU_17,Furniture,Brand_B,NA,1899.67,17,No,No,Sofas
2025-07-25 07:28:16.171830,SKU_16,Furniture,Brand_A,NA,1688.62,24,Yes,No,Chairs
2025-07-25 07:28:16.172082,SKU_9,Furniture,Brand_B,NA,1375.39,21,No,No,Tables
2025-07-25 07:28:16.172462,SKU_19,Electronics,Brand_B,EU,1528.61,19,No,No,Laptops
2025-07-25 07:28:16.172659,SKU_17,Furniture,Brand_D,NA,1393.35,13,Yes,Yes,Sofas
2025-07-25 07:28:16.172880,SKU_8,Furniture,Brand_C,APAC,1203.08,20,No,No,Tables
2025-07-25 07:28:16.173144,SKU_12,Electronics,Brand_B,EU,678.037493450694,4,Yes,Yes,Cameras
2025-07-25 07:28:16.173371,SKU_9,Electronics,Brand_D,NA,1999.79,21,No,No,Smartphones
2025-07-25 07:28:16.173579,SKU_6,Electronics,Brand_D,NA,1771.73,24,No,No,Cameras
2025-07-25 07:28:16.173787,SKU_10,Furniture,Brand_C,NA,1573.78,13,No,No,Tables
2025-07-25 07:28:16.174015,SKU_9,Furniture,Brand_D,APAC,1404.98,18,Yes,No,Chairs
2025-07-25 07:28:16.174326,SKU_4,Furniture,Brand_D,EU,701.4,12,No,Yes,Chairs
2025-07-25 07:28:16.174552,SKU_11,Electronics,Brand_C,EU,1970.9,14,Yes,No,Laptops
2025-07-25 07:28:16.174764,SKU_6,Electronics,Brand_A,EU,1300.06,14,No,Yes,Smartphones
2025-07-25 07:28:16.174968,SKU_18,Electronics,Brand_C,APAC,1750.06,25,No,No,Smartphones
2025-07-25 07:28:16.175212,SKU_4,Furniture,Brand_C,NA,1782.41,18,Yes,No,Tables
2025-07-25 07:28:16.175445,SKU_12,Furniture,Brand_B,EU,1773.94,19,No,Yes,Sofas
2025-07-25 07:28:16.175651,SKU_9,Furniture,Brand_B,NA,1080.33,22,Yes,No,Chairs
2025-07-25 07:28:16.175875,SKU_15,Electronics,Brand_A,APAC,1794.9,20,No,No,Laptops
2025-07-25 07:28:16.176087,SKU_9,Electronics,Brand_C,EU,497.13468888993,3,No,No,Laptops
2025-07-26 07:28:16.171603,SKU_6,Furniture,Brand_C,APAC,1473.16,29,No,No,Sofas
2025-07-26 07:28:16.171827,SKU_11,Furniture,Brand_A,EU,1464.09,18,Yes,No,Sofas
2025-07-26 07:28:16.172079,SKU_7,Furniture,Brand_B,EU,1315.19,16,Yes,No,Tables
2025-07-26 07:28:16.172457,SKU_14,Electronics,Brand_C,NA,1410.44,20,No,No,Laptops
2025-07-26 07:28:16.172657,SKU_16,Furniture,Brand_A,APAC,1542.25,26,No,No,Tables
2025-07-26 07:28:16.172879,SKU_15,Electronics,Brand_B,EU,443.6719697295728,6,No,No,Laptops
2025-07-26 07:28:16.173141,SKU_20,Furniture,Brand_D,EU,1010.06,24,No,No,Chairs
2025-07-26 07:28:16.173369,SKU_9,Furniture,Brand_A,APAC,1768.1,19,No,Yes,Chairs
2025-07-26 07:28:16.173577,SKU_19,Furniture,Brand_A,NA,1586.67,22,No,Yes,Tables
2025-07-26 07:28:16.173785,SKU_12,Furniture,Brand_C,APAC,941.05,23,Yes,No,Tables
2025-07-26 07:28:16.174013,SKU_11,Furniture,Brand_D,EU,1621.91,18,No,Yes,Tables
2025-07-26 07:28:16.174324,SKU_8,Furniture,Brand_B,APAC,1445.44,18,Yes,Yes,Chairs
2025-07-26 07:28:16.174550,SKU_3,Furniture,Brand_D,NA,1109.34,19,No,Yes,Sofas
2025-07-26 07:28:16.174762,SKU_19,Furniture,Brand_C,NA,1336.36,26,No,No,Chairs
2025-07-26 07:28:16.174965,SKU_3,Furniture,Brand_C,NA,1610.78,18,No,Yes,Tables
2025-07-26 07:28:16.175210,SKU_3,Furniture,Brand_B,NA,1202.22,23,No,Yes,Tables
2025-07-26 07:28:16.175443,SKU_6,Electronics,Brand_B,NA,1194.78,24,Yes,No,Laptops
2025-07-26 07:28:16.175649,SKU_11,Electronics,Brand_B,NA,1330.0,16,No,No,Laptops
2025-07-26 07:28:16.175874,SKU_20,Furniture,Brand_C,NA,1216.62,20,No,No,Chairs
2025-07-26 07:28:16.176084,SKU_14,Furniture,Brand_B,EU,1169.32,24,Yes,No,Sofas
2025-07-27 07:28:16.171601,SKU_2,Electronics,Brand_B,APAC,1164.2,20,No,No,Laptops
2025-07-27 07:28:16.171823,SKU_12,Electronics,Brand_B,NA,1629.89,21,Yes,No,Laptops
2025-07-27 07:28:16.172076,SKU_16,Electronics,Brand_A,APAC,1227.92,17,No,No,Laptops
2025-07-27 07:28:16.172338,SKU_3,Furniture,Brand_B,APAC,1824.63,18,Yes,No,Sofas
2025-07-27 07:28:16.172655,SKU_16,Furniture,Brand_C,EU,2146.99,18,No,No,Chairs
2025-07-27 07:28:16.172877,SKU_10,Furniture,Brand_A,APAC,1451.15,21,Yes,Yes,Sofas
2025-07-27 07:28:16.173140,SKU_20,Furniture,Brand_C,APAC,2105.12,22,No,No,Chairs
2025-07-27 07:28:16.173368,SKU_5,Electronics,Brand_D,NA,1662.7,30,No,No,Laptops
2025-07-27 07:28:16.173575,SKU_13,Electronics,Brand_A,NA,1548.66,19,No,No,Smartphones
2025-07-27 07:28:16.173783,SKU_12,Electronics,Brand_B,APAC,1481.37,19,No,No,Smartphones
2025-07-27 07:28:16.174011,SKU_1,Electronics,Brand_A,NA,913.38,23,Yes,No,Laptops
2025-07-27 07:28:16.174322,SKU_20,Furniture,Brand_C,EU,1364.9,20,No,No,Sofas
2025-07-27 07:28:16.174548,SKU_11,Electronics,Brand_A,APAC,1162.58,11,Yes,No,Laptops
2025-07-27 07:28:16.174760,SKU_19,Electronics,Brand_D,APAC,1762.57,17,No,No,Laptops
2025-07-27 07:28:16.174961,SKU_15,Furniture,Brand_B,EU,2013.95,20,Yes,No,Chairs
2025-07-27 07:28:16.175208,SKU_18,Furniture,Brand_B,EU,1564.37,15,No,Yes,Chairs
2025-07-27 07:28:16.175441,SKU_16,Furniture,Brand_D,EU,1575.56,21,No,No,Tables
2025-07-27 07:28:16.175647,SKU_7,Electronics,Brand_C,EU,1788.76,13,No,Yes,Laptops
2025-07-27 07:28:16.175871,SKU_10,Electronics,Brand_A,APAC,1535.55,17,Yes,No,Smartphones
2025-07-27 07:28:16.176080,SKU_16,Furniture,Brand_C,NA,1860.91,15,Yes,No,Tables
2025-07-28 07:28:16.171599,SKU_17,Furniture,Brand_C,NA,2209.48,19,No,Yes,Tables
2025-07-28 07:28:16.171820,SKU_7,Furniture,Brand_C,NA,1933.27,18,No,Yes,Sofas
2025-07-28 07:28:16.172072,SKU_11,Furniture,Brand_B,NA,1313.2,9,Yes,No,Tables
2025-07-28 07:28:16.172334,SKU_17,Electronics,Brand_A,EU,787.6934595862384,10,No,No,Laptops
2025-07-28 07:28:16.172653,SKU_5,Furniture,Brand_B,NA,1299.66,15,No,Yes,Chairs
2025-07-28 07:28:16.172874,SKU_1,Electronics,Brand_B,NA,1433.72,18,No,No,Laptops
2025-07-28 07:28:16.173138,SKU_3,Furniture,Brand_B,APAC,1993.12,14,No,No,Tables
2025-07-28 07:28:16.173366,SKU_16,Furniture,Brand_A,APAC,1200.88,17,No,No,Sofas
2025-07-28 07:28:16.173573,SKU_15,Electronics,Brand_D,NA,1381.1,23,No,No,Cameras
2025-07-28 07:28:16.173781,SKU_4,Furniture,Brand_B,EU,1842.72,16,Yes,No,Chairs
2025-07-28 07:28:16.173999,SKU_12,Furniture,Brand_B,NA,1242.89,28,Yes,No,Tables
2025-07-28 07:28:16.174320,SKU_1,Furniture,Brand_B,EU,924.79,18,No,Yes,Chairs
2025-07-28 07:28:16.174546,SKU_17,Electronics,Brand_A,APAC,1052.52,20,Yes,No,Cameras
2025-07-28 07:28:16.174758,SKU_15,Electronics,Brand_A,EU,1317.38,18,No,No,Cameras
2025-07-28 07:28:16.174958,SKU_20,Furniture,Brand_C,NA,1488.33,18,Yes,No,Sofas
2025-07-28 07:28:16.175206,SKU_20,Furniture,Brand_B,APAC,1408.96,13,No,No,Sofas
2025-07-28 07:28:16.175439,SKU_10,Electronics,Brand_B,NA,1346.44,8,Yes,No,Cameras
2025-07-28 07:28:16.175645,SKU_11,Electronics,Brand_A,NA,1523.08,10,Yes,No,Cameras
2025-07-28 07:28:16.175869,SKU_18,Electronics,Brand_A,EU,1350.94,17,No,No,Laptops
2025-07-28 07:28:16.176077,SKU_2,Furniture,Brand_B,NA,1291.1,16,Yes,Yes,Chairs
2025-07-29 07:28:16.171597,SKU_6,Furniture,Brand_D,NA,1568.96,16,No,Yes,Sofas
2025-07-29 07:28:16.171816,SKU_16,Furniture,Brand_C,APAC,1534.53,20,Yes,Yes,Tables
2025-07-29 07:28:16.172068,SKU_7,Furniture,Brand_C,EU,1804.78,18,No,No,Sofas
2025-07-29 07:28:16.172322,SKU_19,Electronics,Brand_B,EU,2105.72,15,No,Yes,Smartphones
2025-07-29 07:28:16.172652,SKU_12,Electronics,Brand_C,APAC,867.34,21,No,No,Smartphones
2025-07-29 07:28:16.172872,SKU_18,Electronics,Brand_C,APAC,1655.77,22,No,Yes,Smartphones
2025-07-29 07:28:16.173136,SKU_10,Furniture,Brand_B,EU,1547.7,22,Yes,No,Sofas
2025-07-29 07:28:16.173363,SKU_7,Electronics,Brand_C,APAC,1883.47,12,No,No,Laptops
2025-07-29 07:28:16.173571,SKU_4,Furniture,Brand_A,EU,1347.81,14,No,No,Sofas
2025-07-29 07:28:16.173779,SKU_17,Electronics,Brand_B,APAC,1386.9,14,No,No,Cameras
2025-07-29 07:28:16.173995,SKU_17,Furniture,Brand_A,EU,1112.59,15,Yes,Yes,Tables
2025-07-29 07:28:16.174318,SKU_4,Furniture,Brand_B,EU,1807.54,24,No,No,Chairs
2025-07-29 07:28:16.174544,SKU_5,Electronics,Brand_A,APAC,1540.8,19,No,Yes,Laptops
2025-07-29 07:28:16.174757,SKU_1,Electronics,Brand_C,NA,1837.91,12,No,No,Cameras
2025-07-29 07:28:16.174954,SKU_19,Electronics,Brand_D,NA,1370.76,23,No,No,Smartphones
2025-07-29 07:28:16.175205,SKU_11,Electronics,Brand_A,APAC,1298.45,19,No,No,Cameras
2025-07-29 07:28:16.175437,SKU_1,Electronics,Brand_A,EU,1718.16,22,Yes,Yes,Smartphones
2025-07-29 07:28:16.175644,SKU_8,Electronics,Brand_D,APAC,1398.42,19,Yes,Yes,Laptops
2025-07-29 07:28:16.175868,SKU_4,Furniture,Brand_D,NA,1689.38,18,No,No,Sofas
2025-07-29 07:28:16.176075,SKU_15,Electronics,Brand_A,EU,1653.26,17,No,No,Cameras
2025-07-30 07:28:16.171595,SKU_17,Furniture,Brand_A,EU,1532.07,20,Yes,Yes,Sofas
2025-07-30 07:28:16.171813,SKU_18,Furniture,Brand_A,EU,1317.74,18,Yes,No,Sofas
2025-07-30 07:28:16.172065,SKU_3,Furniture,Brand_B,NA,1607.32,26,No,Yes,Tables
2025-07-30 07:28:16.172318,SKU_18,Electronics,Brand_A,NA,1272.35,21,Yes,No,Smartphones
2025-07-30 07:28:16.172649,SKU_7,Electronics,Brand_A,EU,1529.32,16,No,No,Laptops
2025-07-30 07:28:16.172870,SKU_17,Electronics,Brand_D,EU,2004.84,16,Yes,Yes,Cameras
2025-07-30 07:28:16.173134,SKU_18,Electronics,Brand_D,NA,1872.02,24,Yes,No,Laptops
2025-07-30 07:28:16.173362,SKU_20,Electronics,Brand_B,NA,1347.51,13,No,No,Cameras
2025-07-30 07:28:16.173569,SKU_8,Electronics,Brand_B,EU,630.383660863515,5,No,No,Cameras
2025-07-30 07:28:16.173777,SKU_11,Furniture,Brand_C,APAC,1339.06,25,No,No,Sofas
2025-07-30 07:28:16.173992,SKU_3,Furniture,Brand_A,APAC,1584.52,19,Yes,No,Tables
